row_names	Blank	Negctrl	OMblank	OMnegf	OMnegm	R21f	R21m	R24f	R24m	R34f	R34m	S04A	S05E	S06A	S09E	S10A	S11E	S12f	S12m	S13f	S13m	S14A	S15E	S17E	S18A	S19E	S20A	S21E	S23f	S23m	S26A	S27E	S30A	S31E	S31f	S31m	S34A	S35E	S36A	S37E	W09A	W10E	W15A	W16E	W17A	W18E	W19A	W20E	W28E	W29A	W30E	W31A	W32E	Taxon	Consensus
ASV76	19	0	0	0	0	23	0	9605	0	3893	0	0	0	0	0	0	0	463	0	704	0	72	0	0	90	71	48	34	0	0	0	0	10	0	0	0	50	0	0	0	0	0	0	0	1580	0	0	0	0	0	0	0	21	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium	1
ASV77	352	276	0	0	0	165	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	6607	8394	31	0	0	0	0	0	0	0	0	0	250	Bacteria;Proteobacteria;Gammaproteobacteria;Ignatzschineria_o;Ignatzschineria_f	0.7
ASV78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	1168	0	0	14313	0	Bacteria;Actinobacteria;Actinobacteria_c;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1
ASV79	0	0	0	0	0	0	0	159	0	674	0	0	0	0	0	0	0	11452	0	2028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	448	11	93	0	0	37	0	847	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria_c;Corynebacteriales;Nocardiaceae;Rhodococcus	1
ASV80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	222	557	3076	3778	2934	4334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	1
ASV81	0	0	0	0	0	0	0	80	0	7577	0	0	0	0	0	0	0	914	0	1825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4806	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	1
ASV82	1325	593	0	0	0	1002	0	0	0	0	0	2492	3008	1535	913	0	217	0	0	0	0	178	105	72	0	0	0	0	0	0	374	548	806	0	0	0	0	0	61	0	174	0	410	343	0	0	0	0	0	0	0	0	972	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus	0.6
ASV83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3985	3155	3630	3990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	1
ASV84	1797	324	0	0	0	260	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	260	0	0	290	0	0	0	429	687	5056	4082	0	0	0	0	0	0	0	0	388	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia	1
ASV85	0	0	0	0	0	0	1869	0	2014	0	0	0	0	0	0	0	0	0	1059	0	9199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	1
ASV86	46	0	0	0	0	0	0	0	0	0	0	0	32	7970	4050	104	256	0	0	0	0	272	107	0	0	0	116	0	0	0	133	116	85	0	0	0	0	0	0	0	317	142	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Lactobacillales	1
ASV87	0	0	0	0	0	0	0	0	0	0	0	0	17	306	326	25	98	0	0	0	0	48	46	66	0	0	13	0	0	0	1084	6664	1927	3051	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	1
ASV88	6140	952	0	0	0	1598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	4445	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	1
ASV89	0	0	0	0	0	0	2681	0	1442	0	1717	0	0	0	0	0	0	0	1075	0	2568	0	0	0	0	0	0	0	0	1311	0	0	0	0	0	2147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	0.7
ASV90	1496	414	0	0	0	1012	0	293	0	0	0	0	0	0	0	46	62	0	0	0	0	114	27	62	186	134	1076	0	0	0	2200	3618	1311	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus	0.6
ASV91	3811	823	0	0	0	2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	1432	0	0	0	0	0	0	0	0	1736	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Planococcus	0.6
ASV92	0	0	0	0	0	0	106	0	0	0	474	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	2218	1589	28	0	0	0	3203	0	0	0	0	0	0	0	0	0	0	0	0	369	314	703	2939	484	0	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	1
ASV93	0	0	0	0	0	0	0	12425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter	1
ASV94	0	0	0	0	0	0	0	0	0	0	0	0	0	7684	4720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria_c;Corynebacteriales;Corynebacteriaceae;Corynebacterium	1
ASV95	4467	1428	0	0	0	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	230	0	0	0	0	0	0	0	0	0	0	3321	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1
ASV96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	13	0	0	0	1265	0	0	0	0	0	0	0	0	0	0	0	0	559	3399	759	4720	665	0	Bacteria;Actinobacteria;Actinobacteria_c;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium	1
ASV97	3474	862	0	0	0	1897	0	0	0	101	0	0	0	0	0	0	0	424	0	666	0	0	0	0	0	0	0	0	0	0	17	59	62	0	0	0	0	238	251	21	0	0	0	0	293	0	0	0	0	0	0	0	3305	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae	0.8
ASV98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2658	3236	1679	4016	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1
ASV99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	6998	320	2523	1394	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1
ASV100	0	0	0	0	0	0	332	0	373	0	1490	0	0	0	0	0	0	0	554	0	1887	0	0	0	0	0	0	0	0	4085	0	0	0	0	0	2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	1
ASV101	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	4736	0	5968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1
ASV102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2960	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	1894	569	938	4231	56	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	1
ASV103	0	0	0	0	0	0	0	341	0	4706	0	0	0	0	0	0	0	783	0	2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3207	0	0	0	0	28	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1
ASV104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	121	250	2444	2617	1711	2816	0	0	0	312	0	0	0	0	332	201	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	1
ASV105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3750	0	0	0	0	0	1003	0	0	0	0	0	0	0	0	0	0	0	0	600	272	590	4145	670	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella	1
ASV106	995	227	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	67	0	143	0	0	0	3705	1633	2075	915	0	0	0	0	0	0	0	0	0	0	0	0	641	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1
ASV107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	10	0	0	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	2942	2959	2456	841	24	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1
ASV108	375	202	0	0	0	221	0	0	0	404	0	0	0	0	0	0	0	738	0	348	0	0	0	0	0	0	0	0	0	0	302	1125	0	0	0	0	1295	2651	1837	539	0	0	0	0	430	0	0	0	0	0	0	0	171	Bacteria;Actinobacteria;Actinobacteria_c;Corynebacteriales;Corynebacteriaceae;Corynebacterium	1
ASV109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5679	14	0	0	0	0	0	0	0	0	0	0	0	2384	2078	175	20	58	0	Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Turicibacter	0.6
ASV110	18	0	0	0	0	0	20	0	0	120	8	14	0	0	0	0	0	26	0	75	22	672	29	78	3598	261	1286	2005	0	0	19	29	0	0	0	0	906	732	281	52	0	0	0	0	88	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria	1
ASV111	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	4780	0	2962	0	0	0	0	226	0	62	53	0	0	159	308	237	114	0	0	512	0	0	0	0	0	0	0	497	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	1
ASV112	0	0	0	0	0	0	0	0	0	0	0	0	0	8279	1586	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae	0.9
ASV113	1350	172	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020	1934	1599	1581	0	0	0	0	0	0	0	0	0	0	0	0	806	Bacteria;Actinobacteria;Actinobacteria_c;Micrococcales;Microbacteriaceae;Leucobacter	1
ASV114	0	0	24	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	44	406	0	0	2272	117	861	1191	0	23	25	0	0	0	0	22	2625	484	1304	93	0	0	0	0	31	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia	1
ASV115	54	0	0	0	0	0	0	7427	0	840	0	0	0	0	0	0	0	157	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1
ASV116	202	61	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	1153	0	269	282	49	0	0	201	0	0	54	0	0	2320	444	2924	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	812	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	0.9
ASV117	178	496	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	735	1248	3121	3009	0	0	0	0	0	0	0	0	439	Bacteria;Proteobacteria;Gammaproteobacteria;Ignatzschineria_o;Ignatzschineria_f	0.7
ASV118	2439	306	0	0	0	760	0	0	0	57	0	0	0	0	0	0	0	135	0	154	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	5106	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis	0.8
ASV119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	832	2935	1432	1077	1080	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae	0.6
ASV120	0	0	0	0	0	0	0	67	0	2919	0	0	0	0	0	0	0	1279	0	2569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1721	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter	1
ASV121	0	0	0	0	0	0	0	0	0	0	0	45	51	3424	3450	0	0	0	0	0	0	78	68	18	181	20	216	144	0	0	0	0	0	0	0	17	0	307	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	1
ASV122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	1625	0	0	0	0	0	0	0	0	0	0	0	0	1971	341	3309	625	88	0	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter	1
ASV123	3002	436	0	0	0	885	0	0	0	0	0	508	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	38	0	0	0	0	0	0	8	299	855	428	249	0	0	0	0	0	0	0	0	1074	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia	0.6
ASV124	0	0	0	0	0	0	0	0	0	0	0	572	388	4119	534	74	101	0	0	0	0	104	28	43	0	56	0	0	0	0	601	98	1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus	0.6
ASV125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	489	0	2331	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Odoribacteraceae;Odoribacter	1
ASV126	519	104	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1538	1221	2269	1752	0	0	0	0	0	0	0	0	0	0	0	0	181	Bacteria;Actinobacteria;Actinobacteria_c;Micrococcales;Microbacteriaceae;Leucobacter	0.9
ASV127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3386	3343	365	77	0	0	22	50	200	327	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	1
ASV128	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	825	0	1804	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	1002	1079	1390	918	0	0	0	0	324	0	0	0	0	0	0	0	25	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	1
ASV129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	205	7371	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1
ASV130	28	0	0	0	0	0	0	73	0	31	0	0	0	0	0	0	0	0	12	22	0	660	34	39	1904	218	1361	1497	0	0	0	0	0	0	0	0	1110	91	393	0	0	0	0	0	49	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia	1
ASV131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	377	0	0	0	0	0	1574	0	0	0	0	0	0	0	3	0	0	0	0	1243	703	1858	1632	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes	1
ASV132	0	0	0	0	0	34	0	5630	0	144	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	936	0	248	148	0	0	0	0	98	0	0	0	0	0	0	0	37	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	1
ASV133	543	416	0	0	0	1050	0	0	0	0	0	0	0	0	0	113	138	0	0	19	0	259	168	135	119	34	339	37	0	0	521	1205	556	313	0	0	0	0	0	0	0	0	767	110	0	0	0	0	0	0	0	0	432	Bacteria;Firmicutes;Tissierellia;Tissierellales;Peptoniphilaceae	0.6
ASV134	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	2069	0	4657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.9
ASV135	0	0	0	0	0	0	0	4625	0	1876	0	0	0	0	0	0	0	86	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter	1
ASV136	414	139	0	0	0	300	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4491	1228	235	0	0	0	0	0	0	0	0	0	230	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.6
ASV137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	2909	0	0	0	0	0	0	0	0	0	0	0	0	201	690	3292	36	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1
ASV138	878	277	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5497	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cedecea	0.6
ASV139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	1360	1969	339	1719	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae	1
ASV140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6941	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1
ASV141	0	0	0	0	0	10	0	0	0	1460	0	0	0	0	0	0	0	2250	0	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	94	0	0	0	0	0	0	1169	0	0	0	0	0	0	0	31	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	1
ASV142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2638	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	232	407	108	3331	0	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	1
ASV143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4387	0	59	1678	191	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	0.9
ASV144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1546	1816	1382	1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.7
ASV145	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	63	0	0	0	3435	567	1206	271	58	556	46	0	0	131	155	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Tissierellia;Tissierellales;Tissierellaceae	1
ASV146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	0	0	0	0	0	53	0	0	0	0	719	2574	319	54	0	0	592	722	762	532	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria_c;Micrococcales;Brevibacteriaceae;Brevibacterium	0.9
ASV147	1552	147	0	0	0	472	0	0	0	205	0	0	0	0	0	0	0	721	0	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	500	0	0	0	0	0	242	0	0	0	0	0	0	0	872	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	1
ASV148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	1823	0	0	0	0	0	0	0	0	0	0	0	0	2028	1450	732	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	1
ASV149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	0	0	0	4619	455	125	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;PAC000664_g	1
ASV150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	1022	833	2582	1642	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae	0.7
ASV151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	0	0	0	0	0	2096	0	0	0	0	0	0	0	0	0	0	0	0	691	839	412	879	267	0	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae	1
ASV152	0	0	0	0	0	0	0	5719	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter	1
ASV153	2137	708	0	0	0	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	1
ASV154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	257	0	0	0	0	564	154	165	56	0	442	13	0	0	711	815	2248	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix	1
ASV155	75	23	60	0	0	49	90	359	90	134	43	12	0	0	0	0	0	46	41	0	166	250	0	41	1000	55	320	611	0	139	0	0	0	0	0	81	1226	0	630	139	0	0	0	0	132	0	0	0	0	0	0	0	77	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1
ASV156	1331	578	0	0	0	1112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	740	416	102	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	1387	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes	0.7
ASV157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	1080	2245	189	177	132	189	0	0	0	0	231	643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	1
ASV158	2681	556	0	0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1485	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	0.7
ASV159	0	0	0	0	0	0	0	244	0	2896	0	0	0	0	0	0	0	157	0	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1897	0	0	0	0	0	0	0	0	Unassigned	1
ASV160	674	168	0	0	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	1177	1145	1192	705	0	0	0	0	0	0	0	0	0	0	0	0	252	Bacteria;Actinobacteria;Actinobacteria_c;Micrococcales;Brevibacteriaceae;Brevibacterium	1
